"entity_id"	"tweet_id"	"topic"
"RL2013D04E164"	"208950477717639168"	"Comments about ""Fix You"""
"RL2013D04E164"	"208950477721845761"	"Comments about Coldplay"
"RL2013D04E164"	"208952268702220288"	"Fans go to the concerts"
"RL2013D04E164"	"208952340005388288"	"Comments about concerts"
"RL2013D04E164"	"208952536185573376"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208952704901464064"	"Comments about concerts"
"RL2013D04E164"	"208953162109952001"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208955884192276481"	"Concert at the Emirates"
"RL2013D04E164"	"208956212207816705"	"Concert at the Emirates"
"RL2013D04E164"	"208957688288260096"	"Coldplay Fans"
"RL2013D04E164"	"208958258176720896"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"208958627271282688"	"Quotations Songs"
"RL2013D04E164"	"208958820205084672"	"Coldplay Fans"
"RL2013D04E164"	"208958845387677697"	"Concert at the Emirates"
"RL2013D04E164"	"208959147381764098"	"Fans go to the concerts"
"RL2013D04E164"	"208959772333056002"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"208959965233287170"	"Coldplay Fans"
"RL2013D04E164"	"208961064149323776"	"Merchandasing"
"RL2013D04E164"	"208961483596500992"	"Opinions about Chris Martin"
"RL2013D04E164"	"208964096660488192"	"Song-Video: ""Fix You"""
"RL2013D04E164"	"208965136818520065"	"Comments about concerts"
"RL2013D04E164"	"208965456860680192"	"Concert at the Emirates"
"RL2013D04E164"	"208965757592272896"	"Concert at the Emirates"
"RL2013D04E164"	"208967283610103808"	"Comments about concerts"
"RL2013D04E164"	"208967347229294592"	"Comments about ""Paradise"""
"RL2013D04E164"	"208969985459093504"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208971877069242369"	"Concert at the Emirates"
"RL2013D04E164"	"208972882695557120"	"Comments about concerts"
"RL2013D04E164"	"208976834761723904"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"208976918614261760"	"Comments about concerts"
"RL2013D04E164"	"208977074717859840"	"News about albums-songs"
"RL2013D04E164"	"208977832997691393"	"News about albums-songs"
"RL2013D04E164"	"208978000744681472"	"Concert at the Emirates"
"RL2013D04E164"	"208978537628184577"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208978541822484480"	"Coldplay Fans"
"RL2013D04E164"	"208979724620406784"	"Listening to Coldplay"
"RL2013D04E164"	"208979770761953280"	"Comments about concerts"
"RL2013D04E164"	"208980827718164480"	"Coldplay Fans"
"RL2013D04E164"	"208981867888771072"	"Coldplay Fans"
"RL2013D04E164"	"208982023115776001"	"Fans go to the concerts"
"RL2013D04E164"	"208982812353757186"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"208983872770277376"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"208984069919350785"	"Comments about ""Yellow"""
"RL2013D04E164"	"208984413848080384"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208984539635261440"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"208984787132755968"	"Concert at the Emirates"
"RL2013D04E164"	"208985558888890370"	"Coldplay Fans"
"RL2013D04E164"	"208987005923766272"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"208988213677797378"	"Concert at the Emirates"
"RL2013D04E164"	"208988695515238400"	"Coldplay Fans"
"RL2013D04E164"	"208990046789976064"	"Fans go to the concerts"
"RL2013D04E164"	"208991267328229377"	"Fans go to the concerts"
"RL2013D04E164"	"208991661617979394"	"Comments about Coldplay"
"RL2013D04E164"	"208992307519819776"	"Fans go to the concerts"
"RL2013D04E164"	"208993142177927169"	"Comments about ""Yellow"""
"RL2013D04E164"	"208993190747971586"	"Comments about Coldplay"
"RL2013D04E164"	"208993407983566848"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208993561637699584"	"Concert at the Emirates"
"RL2013D04E164"	"208994685706960896"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"208996881827770370"	"Coldplay Fans"
"RL2013D04E164"	"208997141346127872"	" @Coldplay"
"RL2013D04E164"	"208997386842931201"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"208997646881406976"	"Comments about concerts"
"RL2013D04E164"	"208997813588213760"	"Comments about Coldplay"
"RL2013D04E164"	"208998309573042176"	" @Coldplay"
"RL2013D04E164"	"208998879985807361"	"Fans go to the concerts"
"RL2013D04E164"	"209000981336297473"	"Comments about concerts"
"RL2013D04E164"	"209001983787536384"	"Comments about concerts"
"RL2013D04E164"	"209002000547971073"	"Listening to Coldplay"
"RL2013D04E164"	"209002232228757504"	"Comments about concerts"
"RL2013D04E164"	"209003653137317889"	"Coldplay Fans"
"RL2013D04E164"	"209003829277102080"	"Comments about concerts"
"RL2013D04E164"	"209003889154990081"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209004424889253889"	"Fans comments about songs-videos"
"RL2013D04E164"	"209005125304459264"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209007654494928896"	"Song-Video: ""Charlie Brown"""
"RL2013D04E164"	"209007738913697794"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209008011023360000"	"Fans go to the concerts"
"RL2013D04E164"	"209008157786247168"	"Comments about concerts"
"RL2013D04E164"	"209008875029008384"	"Fans comments about songs-videos"
"RL2013D04E164"	"209009579655311361"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209010414330183680"	"Fans comments about songs-videos"
"RL2013D04E164"	"209010435318484992"	"Comments about Coldplay"
"RL2013D04E164"	"209010577933213696"	"Comments about Coldplay"
"RL2013D04E164"	"209011135775637506"	"Comments about ""Paradise"""
"RL2013D04E164"	"209012150767853568"	"Fans comments about songs-videos"
"RL2013D04E164"	"209012591169773568"	"Fans comments about songs-videos"
"RL2013D04E164"	"209012742164717568"	"Comments about Coldplay"
"RL2013D04E164"	"209014755460001793"	"Comments about Coldplay"
"RL2013D04E164"	"209015062793420800"	" @Coldplay"
"RL2013D04E164"	"209015602696822784"	"Fans go to the concerts"
"RL2013D04E164"	"209015715934646272"	"Comments about concerts"
"RL2013D04E164"	"209015845945479168"	"Comments about concerts"
"RL2013D04E164"	"209016835822206977"	"Comments about concerts"
"RL2013D04E164"	"209016991028215808"	"Fans go to the concerts"
"RL2013D04E164"	"209017431409168384"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209019440476594177"	"Fans go to the concerts"
"RL2013D04E164"	"209019675370209281"	"Comments about ""Paradise"""
"RL2013D04E164"	"209020828787023874"	"Comments about concerts"
"RL2013D04E164"	"209020883333951489"	"Fans comments about songs-videos"
"RL2013D04E164"	"209021298549080066"	"Comments about concerts"
"RL2013D04E164"	"209022737195339776"	"Comments about Coldplay"
"RL2013D04E164"	"209022857127264256"	"Concert at the Emirates"
"RL2013D04E164"	"209023199776739328"	"Fans comments about songs-videos"
"RL2013D04E164"	"209023563485814784"	"Comments about Coldplay"
"RL2013D04E164"	"209025572549050369"	"Comments about concerts"
"RL2013D04E164"	"209026587558027264"	"Comments about concerts"
"RL2013D04E164"	"209026671465074690"	"Comments about concerts"
"RL2013D04E164"	"209026752884903936"	"Coldplay Fans"
"RL2013D04E164"	"209031616553684992"	"Comments about concerts"
"RL2013D04E164"	"209031675269746688"	"Fans go to the concerts"
"RL2013D04E164"	"209031796917145600"	"Songs-Videos"
"RL2013D04E164"	"209032438612107264"	"Comments about concerts"
"RL2013D04E164"	"209034769227452417"	"Comments about concerts"
"RL2013D04E164"	"209036899485093888"	"Comments about Coldplay"
"RL2013D04E164"	"209037018817249280"	"Song-Video: ""The Scientist"""
"RL2013D04E164"	"209038193218162688"	"Comments about concerts"
"RL2013D04E164"	"209039103377932289"	"Fans go to the concerts"
"RL2013D04E164"	"209040135176720384"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209041276014821377"	"Comments about Coldplay"
"RL2013D04E164"	"209042555273359360"	"Comments about Coldplay"
"RL2013D04E164"	"209043339637567488"	"Listening to Coldplay"
"RL2013D04E164"	"209043578696118273"	"Concert at the Emirates"
"RL2013D04E164"	"209044493071171584"	"Comments about concerts"
"RL2013D04E164"	"209045730361475072"	"Concerts-Tickets"
"RL2013D04E164"	"209046447595859968"	"Song-Video: ""The Scientist"""
"RL2013D04E164"	"209046594396491777"	"Comments about Coldplay"
"RL2013D04E164"	"209047596830957570"	"Coldplay Fans"
"RL2013D04E164"	"209047865262223360"	"News about albums-songs"
"RL2013D04E164"	"209048251150761986"	"Comments about concerts"
"RL2013D04E164"	"209051258475134976"	"Comments about concerts"
"RL2013D04E164"	"209054404194729985"	"Concerts "
"RL2013D04E164"	"209054467134468098"	"Song-Video: ""The Scientist"""
"RL2013D04E164"	"209054563578290177"	"Comments about concerts"
"RL2013D04E164"	"209054760718970880"	"Comments about concerts"
"RL2013D04E164"	"209056358761365504"	"Song-Video: ""The Scientist"""
"RL2013D04E164"	"209056950137274368"	"Comments about Coldplay"
"RL2013D04E164"	"209058627850485760"	"Comments about concerts"
"RL2013D04E164"	"209059371508969472"	"Fans go to the concerts"
"RL2013D04E164"	"209059441541255168"	"Concert at the Emirates"
"RL2013D04E164"	"209059801030864896"	"Concert at the Emirates"
"RL2013D04E164"	"209061375123800064"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"209061685527453698"	"Concert at the Emirates"
"RL2013D04E164"	"209062146879926272"	"Quotations Songs"
"RL2013D04E164"	"209063048663670784"	"Coldplay Fans"
"RL2013D04E164"	"209063094817783808"	"Comments about concerts"
"RL2013D04E164"	"209063318059630593"	"Comments about concerts"
"RL2013D04E164"	"209064817682690048"	"other topics"
"RL2013D04E164"	"209067691749806080"	"Comments about Coldplay"
"RL2013D04E164"	"209068530623184897"	"Concert at the Emirates"
"RL2013D04E164"	"209069176818630658"	"News about albums-songs"
"RL2013D04E164"	"209070216708227072"	"Comments about concerts"
"RL2013D04E164"	"209070988468559872"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209071557857918978"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209072072352219138"	"Fans go to the concert in ""Emirates Stadium"""
"RL2013D04E164"	"209072758494203905"	"News about albums-songs"
"RL2013D04E164"	"209073131749523456"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209076600443121666"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209077350950903810"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209079611953381376"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209079704249049088"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209080534717038593"	"Coldplay Fans"
"RL2013D04E164"	"209081365256351744"	"Comments about ""Fix You"""
"RL2013D04E164"	"209082132746866690"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209082438935257088"	"News about albums-songs"
"RL2013D04E164"	"209082480865714176"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209083462601277440"	"Song-Video: ""Charlie Brown"""
"RL2013D04E164"	"209083504280088576"	"Comments about concerts"
"RL2013D04E164"	"209087291736588289"	"Comments about concerts"
"RL2013D04E164"	"209087639868014592"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209088373871218688"	"Comments about Coldplay"
"RL2013D04E164"	"209088667472494593"	"Concert at the Emirates"
"RL2013D04E164"	"209090814935175168"	"Comments about concerts"
"RL2013D04E164"	"209093096657522689"	"Song-Video: ""Charlie Brown"""
"RL2013D04E164"	"209094853638885380"	"Comments about ""Yellow"""
"RL2013D04E164"	"209095386747510784"	"Fans comments about songs-videos"
"RL2013D04E164"	"209095625839607810"	"Merchandasing"
"RL2013D04E164"	"209099262288596993"	"Comments about Coldplay"
"RL2013D04E164"	"209100159878037504"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209100918468259840"	"Fans go to the concerts"
"RL2013D04E164"	"209102903472951297"	"News about albums-songs"
"RL2013D04E164"	"209109039186055168"	"Comments about Coldplay"
"RL2013D04E164"	"209110821773643776"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209110900311982080"	"Songs-Videos"
"RL2013D04E164"	"209111077634576384"	"Songs-Videos"
"RL2013D04E164"	"209115439731720193"	"Song-Video: ""Every Teadrop is a waterfall"" "
"RL2013D04E164"	"209117185262628864"	"Chart News"
"RL2013D04E164"	"209118547677429760"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209119733759475715"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209121844404551682"	"Fans go to the concerts"
"RL2013D04E164"	"209126168752951296"	"Coldplay Fans"
"RL2013D04E164"	"209129113145978881"	"Songs-Videos"
"RL2013D04E164"	"209133928198578176"	"Comments about ""Paradise"""
"RL2013D04E164"	"209134842544263168"	"Comments about Coldplay"
"RL2013D04E164"	"209138776813998080"	"Comments about ""Fix You"""
"RL2013D04E164"	"209139416290164736"	"Comments about Coldplay"
"RL2013D04E164"	"209145101820231680"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209145298952519682"	"Song-Video: ""Fix You"""
"RL2013D04E164"	"209148768937975808"	"Songs-Videos"
"RL2013D04E164"	"209152394746007552"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209154442552025088"	"Comments about ""Every Teardrop is a waterfall"""
"RL2013D04E164"	"209155805675651073"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209159962264477696"	"Coldplay Fans"
"RL2013D04E164"	"209160704635322368"	"Song-Video: ""Charlie Brown"""
"RL2013D04E164"	"209162860524339200"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209164525658841088"	"Comments about ""Every Teardrop is a waterfall"""
"RL2013D04E164"	"209169340732411904"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209171113895403520"	"Comments about Coldplay"
"RL2013D04E164"	"209171207185104896"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209171748225171456"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209182099767439360"	"Comments about concerts"
"RL2013D04E164"	"209183274185129984"	"Comments about Coldplay"
"RL2013D04E164"	"209184347943743488"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209184809396879361"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209186348618354688"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209188944875757571"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209191830552711168"	"Concerts "
"RL2013D04E164"	"209191847334117376"	"Listening to Coldplay"
"RL2013D04E164"	"209194619764871168"	"Fans comments about songs-videos"
"RL2013D04E164"	"209194770772406272"	"Comments about concerts"
"RL2013D04E164"	"209195009860304896"	"Comments about concerts"
"RL2013D04E164"	"209199799759679488"	"Comments about Coldplay"
"RL2013D04E164"	"209200156283895808"	"Comments about concerts"
"RL2013D04E164"	"209200609243574272"	"Comments about ""Yellow"""
"RL2013D04E164"	"209202433761619971"	"Comments about concerts"
"RL2013D04E164"	"209203306185244672"	"Comments about ""Fix You"""
"RL2013D04E164"	"209203377488404481"	"Fans go to the concerts"
"RL2013D04E164"	"208531500323438592"	"Opinions about Chris Martin"
"RL2013D04E164"	"208673273775534083"	"Concert at the Emirates"
"RL2013D04E164"	"208828322824728576"	"Concert at the Emirates"
"RL2013D04E164"	"208832944964517888"	"Concert at the Emirates"
"RL2013D04E164"	"209101065822535682"	"News about albums-songs"
"RL2013D04E164"	"209083940491890688"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209109362172624897"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209193487332155392"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209084628357746688"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209141066903986178"	"Song-Video: ""Princess of China"""
"RL2013D04E164"	"209199623607304192"	"Fans comments about: ""Princess of China"""
"RL2013D04E164"	"209173883146874880"	"Song-Video: ""Charlie Brown"""
"RL2013D04E166"	"188431167375151105"	"Jokes"
"RL2013D04E166"	"200146817407647744"	"Gigs"
"RL2013D04E166"	"202402380875169792"	"New album: Artpop"
"RL2013D04E166"	"203477608564928513"	"Quotations"
"RL2013D04E166"	"206084982744154114"	"Public events"
"RL2013D04E166"	"207430859303813120"	"Nice comments from fans"
"RL2013D04E166"	"207498942773067776"	"Jokes"
"RL2013D04E166"	"207523724247834624"	"Covers from other artists"
"RL2013D04E166"	"207595150183112704"	"Colaborations"
"RL2013D04E166"	"207598122271117312"	"Nice comments from fans"
"RL2013D04E166"	"207767377323106305"	"Nice comments from fans"
"RL2013D04E166"	"207932904238612481"	"Gossip"
"RL2013D04E166"	"208079360853409792"	"Jokes"
"RL2013D04E166"	"208089515582160896"	"Presence on twitter"
"RL2013D04E166"	"208187336561934338"	"Bad Comments"
"RL2013D04E166"	"208199171436576769"	"Popularity"
"RL2013D04E166"	"208209495908827137"	"Comparisons"
"RL2013D04E166"	"208210896642777088"	"Tours"
"RL2013D04E166"	"208213532376961025"	"Presence on twitter"
"RL2013D04E166"	"208222691663159296"	"Presence on twitter"
"RL2013D04E166"	"208292040952397825"	"Bad Comments"
"RL2013D04E166"	"208299216634777601"	"""Born this way"" song"
"RL2013D04E166"	"208314119516987392"	"Covers from other artists"
"RL2013D04E166"	"208316396545912833"	"Presence on twitter"
"RL2013D04E166"	"208316984759287808"	"Nice comments from fans"
"RL2013D04E166"	"208317819107024897"	"Presence on twitter"
"RL2013D04E166"	"208319448879341568"	"Presence on twitter"
"RL2013D04E166"	"208321374077456390"	"Presence on twitter"
"RL2013D04E166"	"208323068567891970"	"Presence on twitter"
"RL2013D04E166"	"208323181822492673"	"Nice comments from fans"
"RL2013D04E166"	"208323253121458176"	"Nice comments from fans"
"RL2013D04E166"	"208328537952886785"	"Promotion from fans"
"RL2013D04E166"	"208331381649051648"	"Presence on twitter"
"RL2013D04E166"	"208331432022638593"	"Presence on twitter"
"RL2013D04E166"	"208336165726728192"	"Nice comments from fans"
"RL2013D04E166"	"208336276456349696"	"Comparisons"
"RL2013D04E166"	"208340974064254977"	"""Hair"" song"
"RL2013D04E166"	"208341558251094016"	"Nice comments from fans"
"RL2013D04E166"	"208342110729011201"	"Colaborations"
"RL2013D04E166"	"208342509192097792"	"Jokes"
"RL2013D04E166"	"208343251558744066"	"Presence on twitter"
"RL2013D04E166"	"208343289299075072"	"Promotion from fans"
"RL2013D04E166"	"208344241431252993"	"Promotion from fans"
"RL2013D04E166"	"208346359558971392"	"Nice comments from fans"
"RL2013D04E166"	"208388571290271744"	"Rivalry"
"RL2013D04E166"	"208406110619697152"	"Popularity"
"RL2013D04E166"	"208406480683139072"	"Promotion from fans"
"RL2013D04E166"	"208407208797552641"	"Nice comments from fans"
"RL2013D04E166"	"208408242336960512"	"Jokes"
"RL2013D04E166"	"208409123946110976"	"Rumours"
"RL2013D04E166"	"208410983671152640"	"Jokes"
"RL2013D04E166"	"208412958626287616"	"Quotations"
"RL2013D04E166"	"208416026948403200"	"Unofficial Merchandising"
"RL2013D04E166"	"208417153756577793"	"Comparisons"
"RL2013D04E166"	"208417611741003776"	"Presence on twitter"
"RL2013D04E166"	"208418447036661761"	"Covers from fans"
"RL2013D04E166"	"208418695960207361"	"Rumours"
"RL2013D04E166"	"208422918181498880"	"Comparisons"
"RL2013D04E166"	"208424180658601984"	"Gigs"
"RL2013D04E166"	"208424832566693888"	"Nice comments from fans"
"RL2013D04E166"	"208427766788534272"	"Charts"
"RL2013D04E166"	"208429226410524672"	"Nice comments from fans"
"RL2013D04E166"	"208430350467203072"	"Jokes"
"RL2013D04E166"	"208432395806978049"	"Jokes"
"RL2013D04E166"	"208441876431376384"	"Presence on twitter"
"RL2013D04E166"	"208445139587309568"	"Tours"
"RL2013D04E166"	"208445814887022593"	"Presence on twitter"
"RL2013D04E166"	"208447702340612096"	"""Alejandro"" song"
"RL2013D04E166"	"208454589366804480"	"""You and I"" song"
"RL2013D04E166"	"208468636086706177"	"Nice comments from fans"
"RL2013D04E166"	"208469705630027776"	"Popularity"
"RL2013D04E166"	"208470477394558976"	"Nice comments from fans"
"RL2013D04E166"	"208471198823227393"	"Nice comments from fans"
"RL2013D04E166"	"208472964608430080"	"Jokes"
"RL2013D04E166"	"208473597973508096"	"Promotion from fans"
"RL2013D04E166"	"208475128856707072"	"Jokes"
"RL2013D04E166"	"208475573465530368"	"Covers from other artists"
"RL2013D04E166"	"208476110332231680"	"ReplaceSong game"
"RL2013D04E166"	"208476487836385280"	"Comparisons"
"RL2013D04E166"	"208478144594849792"	"Promotion from fans"
"RL2013D04E166"	"208478408802447361"	"ReplaceSong game"
"RL2013D04E166"	"208479629365874690"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208480057176498176"	"Nice comments from fans"
"RL2013D04E166"	"208481068020539392"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208484993868111873"	"Nice comments from fans"
"RL2013D04E166"	"208485509796868096"	"Nice comments from fans"
"RL2013D04E166"	"208488751960297472"	"Nice comments from fans"
"RL2013D04E166"	"208489267855503362"	"Official Merchandising"
"RL2013D04E166"	"208489779577360384"	"Covers from other artists"
"RL2013D04E166"	"208494296842768384"	"Presence on twitter"
"RL2013D04E166"	"208494607229648896"	"Jokes"
"RL2013D04E166"	"208495177646612480"	"""The edge of glory"" song"
"RL2013D04E166"	"208495240577945601"	"New album: Artpop"
"RL2013D04E166"	"208495458719510528"	"Nice comments from fans"
"RL2013D04E166"	"208503268471607296"	"Promotion from fans"
"RL2013D04E166"	"208506351289241600"	"Jokes"
"RL2013D04E166"	"208506758124158976"	"""Alejandro"" song"
"RL2013D04E166"	"208510474256519172"	"Nice comments from fans"
"RL2013D04E166"	"208510558884995072"	"Other songs"
"RL2013D04E166"	"208510645157634048"	"Popularity"
"RL2013D04E166"	"208517907276251139"	"Presence on twitter"
"RL2013D04E166"	"208518166631030784"	"Presence on twitter"
"RL2013D04E166"	"208520817414377472"	"Tours"
"RL2013D04E166"	"208521064903475201"	"Presence on twitter"
"RL2013D04E166"	"208522258631757825"	"Bad Comments"
"RL2013D04E166"	"208525254992211968"	"Photos"
"RL2013D04E166"	"208531911352664064"	"""Highway Unicorn"" song"
"RL2013D04E166"	"208533379384229889"	"Controversy"
"RL2013D04E166"	"208533475685441536"	"Bad Comments"
"RL2013D04E166"	"208534657325744129"	"Presence on twitter"
"RL2013D04E166"	"208534662837043201"	"ReplaceSong game"
"RL2013D04E166"	"208534951237402625"	"other topics"
"RL2013D04E166"	"208537099698323458"	"Covers from other artists"
"RL2013D04E166"	"208538609668726784"	"Gigs"
"RL2013D04E166"	"208541629580181505"	"Jokes"
"RL2013D04E166"	"208544099840692224"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208547791713218560"	"Quotations"
"RL2013D04E166"	"208549468356870145"	"Rivalry"
"RL2013D04E166"	"208549827057950720"	"Nice comments from fans"
"RL2013D04E166"	"208550689113260032"	"Controversy"
"RL2013D04E166"	"208551545900507136"	"Nice comments from fans"
"RL2013D04E166"	"208552106918031363"	"Presence on twitter"
"RL2013D04E166"	"208552115340181504"	"Presence on twitter"
"RL2013D04E166"	"208553472956706818"	"Comparisons"
"RL2013D04E166"	"208555518590058497"	"Comparisons"
"RL2013D04E166"	"208555529470087170"	"other topics"
"RL2013D04E166"	"208556477391175681"	"Presence on twitter"
"RL2013D04E166"	"208558230601871361"	"Official Merchandising"
"RL2013D04E166"	"208558369018097665"	"Controversy"
"RL2013D04E166"	"208558742319542273"	"""Nothing else I can say"""
"RL2013D04E166"	"208558848104071168"	"Controversy"
"RL2013D04E166"	"208559665087389697"	"Nice comments from fans"
"RL2013D04E166"	"208559956465696769"	"Mashup songs"
"RL2013D04E166"	"208560551159267328"	"Charts"
"RL2013D04E166"	"208566606639534080"	"Presence on twitter"
"RL2013D04E166"	"208568607326732289"	"New album: Artpop"
"RL2013D04E166"	"208573242015883265"	"Bad Comments"
"RL2013D04E166"	"208574307402649600"	"Covers from other artists"
"RL2013D04E166"	"208574693253451776"	"Nice comments from fans"
"RL2013D04E166"	"208577405378510849"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208578438771113985"	"Nice comments from fans"
"RL2013D04E166"	"208581039252176896"	"Comparisons"
"RL2013D04E166"	"208584289820999680"	"Comparisons"
"RL2013D04E166"	"208586630246834177"	"Jokes"
"RL2013D04E166"	"208590908441104384"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208594112910336000"	"Clothing and hairstyle"
"RL2013D04E166"	"208594385896611841"	"New album: Artpop"
"RL2013D04E166"	"208596109394837505"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208597107626618881"	"Gigs"
"RL2013D04E166"	"208598890545545216"	"Bad Comments"
"RL2013D04E166"	"208599388656898049"	"Jokes"
"RL2013D04E166"	"208600805975138305"	"Controversy"
"RL2013D04E166"	"208600958010269696"	"Bad Comments"
"RL2013D04E166"	"208604699295883265"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208604846134267905"	"Covers from fans"
"RL2013D04E166"	"208606305718509568"	"New album: Artpop"
"RL2013D04E166"	"208607215903444993"	"New album: Artpop"
"RL2013D04E166"	"208607593378234370"	"other topics"
"RL2013D04E166"	"208610403553509376"	"other topics"
"RL2013D04E166"	"208611477316304901"	"New album: Artpop"
"RL2013D04E166"	"208611666034831360"	"Gossip"
"RL2013D04E166"	"208612110639439875"	"other topics"
"RL2013D04E166"	"208613847089688576"	"Colaborations"
"RL2013D04E166"	"208614534963933184"	"Presence on twitter"
"RL2013D04E166"	"208617768768114688"	"Photos"
"RL2013D04E166"	"208621568786567169"	"Quotations"
"RL2013D04E166"	"208621677867827203"	"other topics"
"RL2013D04E166"	"208622821839093760"	"Jokes"
"RL2013D04E166"	"208625616289923075"	"Acting as Marilyn Monroe"
"RL2013D04E166"	"208627180773720065"	"Comparisons"
"RL2013D04E166"	"208631026967261184"	"Bad Comments"
"RL2013D04E166"	"208631266034204674"	"Popularity"
"RL2013D04E166"	"208632373351419904"	"Popularity"
"RL2013D04E166"	"208634613097181184"	"New album: Artpop"
"RL2013D04E166"	"208635405115985920"	"Bad Comments"
"RL2013D04E166"	"208638719333371904"	"Comparisons"
"RL2013D04E166"	"208641118475264002"	"Rivalry"
"RL2013D04E166"	"208642418231353344"	"Nice comments from fans"
"RL2013D04E166"	"208643555349118976"	"Nice comments from fans"
"RL2013D04E166"	"208644066873839618"	"Presence on twitter"
"RL2013D04E166"	"208644654273540099"	"Jokes"
"RL2013D04E166"	"208644851401633792"	"other topics"
"RL2013D04E166"	"208645983863713792"	"Comparisons"
"RL2013D04E166"	"208647292473982976"	"Jokes"
"RL2013D04E166"	"208647959351541762"	"Quotations"
"RL2013D04E166"	"208648085201625089"	"Comparisons"
"RL2013D04E166"	"208649385444245504"	"Clothing and hairstyle"
"RL2013D04E166"	"208649802458726401"	"Presence on twitter"
"RL2013D04E166"	"208651592055009280"	"Bad Comments"
"RL2013D04E166"	"208653204580335617"	"Complaints"
"RL2013D04E166"	"208653231600054272"	"other topics"
"RL2013D04E166"	"208655911785476096"	"Popularity"
"RL2013D04E166"	"208657090363928576"	"Bad Comments"
"RL2013D04E166"	"208657245540597761"	"Complaints"
"RL2013D04E166"	"208657253950160896"	"""Alejandro"" song"
"RL2013D04E166"	"208657765659447296"	"Jokes"
"RL2013D04E166"	"208657979577344003"	"Mashup songs"
"RL2013D04E166"	"208658256393011200"	"Jokes"
"RL2013D04E166"	"208658940072964097"	"Jokes"
"RL2013D04E166"	"208660995252563968"	"Rivalry"
"RL2013D04E166"	"208662970782330880"	"Promotion from fans"
"RL2013D04E166"	"208663738331561985"	"Mashup songs"
"RL2013D04E166"	"208674287006130176"	"Jokes"
"RL2013D04E166"	"208674702233841664"	"Complaints"
"RL2013D04E166"	"208675281068752896"	"Promotion from fans"
"RL2013D04E166"	"208677596328771584"	"Rivalry"
